Country or Area,Subgroup,Year,Unit,Value
Mauritania,Male 15+ yr,2006,Percent,77.1
Mauritania,Male 15+ yr,2005,Percent,76.7
Mauritania,Male 15+ yr,2004,Percent,76.6
Mauritania,Male 15+ yr,2003,Percent,76.7
Mauritania,Male 15+ yr,2002,Percent,77.3
Mauritania,Male 15+ yr,2001,Percent,75.8
Mauritania,Male 15+ yr,2000,Percent,76.3
Mauritania,Male 15+ yr,1999,Percent,76.1
Mauritania,Male 15+ yr,1998,Percent,76.1
Mauritania,Male 15+ yr,1997,Percent,75.6
Mauritania,Male 15+ yr,1996,Percent,76.5
Mauritania,Male 15+ yr,1995,Percent,76.7
Mauritania,Male 15+ yr,1994,Percent,76.1
Mauritania,Male 15+ yr,1993,Percent,76.5
Mauritania,Male 15+ yr,1992,Percent,77.1
Mauritania,Male 15+ yr,1991,Percent,77.1
Mauritius,Female 15+ yr,2006,Percent,36.4
Mauritius,Female 15+ yr,2005,Percent,35.7
Mauritius,Female 15+ yr,2004,Percent,36.7
Mauritius,Female 15+ yr,2003,Percent,34.6
Mauritius,Female 15+ yr,2002,Percent,34.7
Mauritius,Female 15+ yr,2001,Percent,34.8
Mauritius,Female 15+ yr,2000,Percent,34.6
Mauritius,Female 15+ yr,1999,Percent,34.4
Mauritius,Female 15+ yr,1998,Percent,33.9
Mauritius,Female 15+ yr,1997,Percent,33.4
Mauritius,Female 15+ yr,1996,Percent,33.1
Mauritius,Female 15+ yr,1995,Percent,33.5
Mauritius,Female 15+ yr,1994,Percent,30.8
Mauritius,Female 15+ yr,1993,Percent,33.6
Mauritius,Female 15+ yr,1992,Percent,34.1
Mauritius,Female 15+ yr,1991,Percent,32.8
Mauritius,Male 15+ yr,2006,Percent,75
Mauritius,Male 15+ yr,2005,Percent,74.5
Mauritius,Male 15+ yr,2004,Percent,74.7
Mauritius,Male 15+ yr,2003,Percent,74.3
Mauritius,Male 15+ yr,2002,Percent,74.3
Mauritius,Male 15+ yr,2001,Percent,74.4
Mauritius,Male 15+ yr,2000,Percent,74.5
Mauritius,Male 15+ yr,1999,Percent,74.5
Mauritius,Male 15+ yr,1998,Percent,74.4
Mauritius,Male 15+ yr,1997,Percent,74.2
Mauritius,Male 15+ yr,1996,Percent,74.2
Mauritius,Male 15+ yr,1995,Percent,73.9
Mauritius,Male 15+ yr,1994,Percent,70.3
Mauritius,Male 15+ yr,1993,Percent,74.5
Mauritius,Male 15+ yr,1992,Percent,75
Mauritius,Male 15+ yr,1991,Percent,72.7
Mexico,Female 15+ yr,2006,Percent,38.7
Mexico,Female 15+ yr,2005,Percent,38.5
Mexico,Female 15+ yr,2004,Percent,38.3
Mexico,Female 15+ yr,2003,Percent,37.4
Mexico,Female 15+ yr,2002,Percent,37.9
Mexico,Female 15+ yr,2001,Percent,37.3
Mexico,Female 15+ yr,2000,Percent,38.1
Mexico,Female 15+ yr,1999,Percent,37.7
Mexico,Female 15+ yr,1998,Percent,38.1
Mexico,Female 15+ yr,1997,Percent,37.9
Mexico,Female 15+ yr,1996,Percent,35.5
Mexico,Female 15+ yr,1995,Percent,35.2
Mexico,Female 15+ yr,1994,Percent,34.8
Mexico,Female 15+ yr,1993,Percent,34.4
Mexico,Female 15+ yr,1992,Percent,33.5
Mexico,Female 15+ yr,1991,Percent,32.6
Mexico,Male 15+ yr,2006,Percent,77.1
Mexico,Male 15+ yr,2005,Percent,77.9
Mexico,Male 15+ yr,2004,Percent,79.2
Mexico,Male 15+ yr,2003,Percent,80.5
Mexico,Male 15+ yr,2002,Percent,80.9
Mexico,Male 15+ yr,2001,Percent,81.6
Mexico,Male 15+ yr,2000,Percent,82
Mexico,Male 15+ yr,1999,Percent,82.6
Mexico,Male 15+ yr,1998,Percent,82.8
Mexico,Male 15+ yr,1997,Percent,82.1
Mexico,Male 15+ yr,1996,Percent,80.9
Mexico,Male 15+ yr,1995,Percent,79.2
Mexico,Male 15+ yr,1994,Percent,81.5
Mexico,Male 15+ yr,1993,Percent,83
Mexico,Male 15+ yr,1992,Percent,82.7
Mexico,Male 15+ yr,1991,Percent,82.5
Mongolia,Female 15+ yr,2006,Percent,46.9
Mongolia,Female 15+ yr,2005,Percent,46.3
Mongolia,Female 15+ yr,2004,Percent,47.5
Mongolia,Female 15+ yr,2003,Percent,46.2
Mongolia,Female 15+ yr,2002,Percent,46.3
Mongolia,Female 15+ yr,2001,Percent,45.6
Mongolia,Female 15+ yr,2000,Percent,45.2
Mongolia,Female 15+ yr,1999,Percent,46
Mongolia,Female 15+ yr,1998,Percent,46.2
Mongolia,Female 15+ yr,1997,Percent,46.3
Mongolia,Female 15+ yr,1996,Percent,45.8
Mongolia,Female 15+ yr,1995,Percent,46.4
Mongolia,Female 15+ yr,1994,Percent,45.9
Mongolia,Female 15+ yr,1993,Percent,43
Mongolia,Female 15+ yr,1992,Percent,39.7
Mongolia,Female 15+ yr,1991,Percent,40
Mongolia,Male 15+ yr,2006,Percent,71.3
Mongolia,Male 15+ yr,2005,Percent,70.3
Mongolia,Male 15+ yr,2004,Percent,72.2
Mongolia,Male 15+ yr,2003,Percent,70.2
Mongolia,Male 15+ yr,2002,Percent,70.3
Mongolia,Male 15+ yr,2001,Percent,68.5
Mongolia,Male 15+ yr,2000,Percent,67.1
Mongolia,Male 15+ yr,1999,Percent,69.2
Mongolia,Male 15+ yr,1998,Percent,69.5
Mongolia,Male 15+ yr,1997,Percent,69.9
Mongolia,Male 15+ yr,1996,Percent,68.2
Mongolia,Male 15+ yr,1995,Percent,69.8
Mongolia,Male 15+ yr,1994,Percent,68.1
Mongolia,Male 15+ yr,1993,Percent,64.2
Mongolia,Male 15+ yr,1992,Percent,59.1
Mongolia,Male 15+ yr,1991,Percent,59.2
Morocco,Female 15+ yr,2006,Percent,23.7
Morocco,Female 15+ yr,2005,Percent,23.6
Morocco,Female 15+ yr,2004,Percent,23.5
Morocco,Female 15+ yr,2003,Percent,23
Morocco,Female 15+ yr,2002,Percent,21.5
Morocco,Female 15+ yr,2001,Percent,21.8
Morocco,Female 15+ yr,2000,Percent,23.3
Morocco,Female 15+ yr,1999,Percent,25.1
Morocco,Female 15+ yr,1998,Percent,24.7
Morocco,Female 15+ yr,1997,Percent,24.1
Morocco,Female 15+ yr,1996,Percent,23.7
Morocco,Female 15+ yr,1995,Percent,22.9
Morocco,Female 15+ yr,1994,Percent,22.7
Morocco,Female 15+ yr,1993,Percent,22.2
Morocco,Female 15+ yr,1992,Percent,21.8
Morocco,Female 15+ yr,1991,Percent,21.6
Morocco,Male 15+ yr,2006,Percent,71.6
Morocco,Male 15+ yr,2005,Percent,71.6
Morocco,Male 15+ yr,2004,Percent,71.8
Morocco,Male 15+ yr,2003,Percent,70.8
Morocco,Male 15+ yr,2002,Percent,70.9
Morocco,Male 15+ yr,2001,Percent,70.3
Morocco,Male 15+ yr,2000,Percent,69.8
Morocco,Male 15+ yr,1999,Percent,69.9
Morocco,Male 15+ yr,1998,Percent,70.4
Morocco,Male 15+ yr,1997,Percent,70.4
Morocco,Male 15+ yr,1996,Percent,70.4
Morocco,Male 15+ yr,1995,Percent,70.4
Morocco,Male 15+ yr,1994,Percent,70.5
Morocco,Male 15+ yr,1993,Percent,70.4
Morocco,Male 15+ yr,1992,Percent,70.4
Morocco,Male 15+ yr,1991,Percent,70.5
Mozambique,Female 15+ yr,2006,Percent,77.8
Mozambique,Female 15+ yr,2005,Percent,77.9
Mozambique,Female 15+ yr,2004,Percent,78.1
Mozambique,Female 15+ yr,2003,Percent,78.4
Mozambique,Female 15+ yr,2002,Percent,78.6
Mozambique,Female 15+ yr,2001,Percent,78.9
Mozambique,Female 15+ yr,2000,Percent,78.5
Mozambique,Female 15+ yr,1999,Percent,78.8
Mozambique,Female 15+ yr,1998,Percent,79.1
Mozambique,Female 15+ yr,1997,Percent,79.2
Mozambique,Female 15+ yr,1996,Percent,79
Mozambique,Female 15+ yr,1995,Percent,78.8
Mozambique,Female 15+ yr,1994,Percent,79.2
Mozambique,Female 15+ yr,1993,Percent,79.5
Mozambique,Female 15+ yr,1992,Percent,78.9
Mozambique,Female 15+ yr,1991,Percent,79.9
Mozambique,Male 15+ yr,2006,Percent,75.8
Mozambique,Male 15+ yr,2005,Percent,76
Mozambique,Male 15+ yr,2004,Percent,76.3
Mozambique,Male 15+ yr,2003,Percent,76.5
Mozambique,Male 15+ yr,2002,Percent,76.9
Mozambique,Male 15+ yr,2001,Percent,77.3
Mozambique,Male 15+ yr,2000,Percent,77.9
Mozambique,Male 15+ yr,1999,Percent,78.3
Mozambique,Male 15+ yr,1998,Percent,79
Mozambique,Male 15+ yr,1997,Percent,79.8
Mozambique,Male 15+ yr,1996,Percent,80.1
Mozambique,Male 15+ yr,1995,Percent,80
Mozambique,Male 15+ yr,1994,Percent,80.2
Mozambique,Male 15+ yr,1993,Percent,80.3
Mozambique,Male 15+ yr,1992,Percent,79.5
Mozambique,Male 15+ yr,1991,Percent,79.7
Myanmar,Female 15+ yr,2006,Percent,66
Myanmar,Female 15+ yr,2005,Percent,66.1
Myanmar,Female 15+ yr,2004,Percent,66.1
Myanmar,Female 15+ yr,2003,Percent,66
Myanmar,Female 15+ yr,2002,Percent,66
Myanmar,Female 15+ yr,2001,Percent,66
Myanmar,Female 15+ yr,2000,Percent,66
Myanmar,Female 15+ yr,1999,Percent,66
Myanmar,Female 15+ yr,1998,Percent,65.9
Myanmar,Female 15+ yr,1997,Percent,65.6
Myanmar,Female 15+ yr,1996,Percent,65.6
Myanmar,Female 15+ yr,1995,Percent,65.7
Myanmar,Female 15+ yr,1994,Percent,65.8
Myanmar,Female 15+ yr,1993,Percent,65.9
Myanmar,Female 15+ yr,1992,Percent,66.1
Myanmar,Female 15+ yr,1991,Percent,65.8
Myanmar,Male 15+ yr,2006,Percent,83.2
Myanmar,Male 15+ yr,2005,Percent,83.4
Myanmar,Male 15+ yr,2004,Percent,83.4
Myanmar,Male 15+ yr,2003,Percent,83.4
Myanmar,Male 15+ yr,2002,Percent,83.4
Myanmar,Male 15+ yr,2001,Percent,83.5
Myanmar,Male 15+ yr,2000,Percent,83.5
Myanmar,Male 15+ yr,1999,Percent,83.6
Myanmar,Male 15+ yr,1998,Percent,83.5
Myanmar,Male 15+ yr,1997,Percent,83.1
Myanmar,Male 15+ yr,1996,Percent,83.2
Myanmar,Male 15+ yr,1995,Percent,83.4
Myanmar,Male 15+ yr,1994,Percent,83.5
Myanmar,Male 15+ yr,1993,Percent,83.6
Myanmar,Male 15+ yr,1992,Percent,83.9
Myanmar,Male 15+ yr,1991,Percent,83.6
Namibia,Female 15+ yr,2006,Percent,29.6
Namibia,Female 15+ yr,2005,Percent,29.8
Namibia,Female 15+ yr,2004,Percent,30.1
Namibia,Female 15+ yr,2003,Percent,30
Namibia,Female 15+ yr,2002,Percent,30.6
Namibia,Female 15+ yr,2001,Percent,30.8
Namibia,Female 15+ yr,2000,Percent,38.4
Namibia,Female 15+ yr,1999,Percent,38.7
Namibia,Female 15+ yr,1998,Percent,39
Namibia,Female 15+ yr,1997,Percent,39.1
Namibia,Female 15+ yr,1996,Percent,39
Namibia,Female 15+ yr,1995,Percent,39.1
Namibia,Female 15+ yr,1994,Percent,39.1
Namibia,Female 15+ yr,1993,Percent,39.7
Namibia,Female 15+ yr,1992,Percent,39.8
Namibia,Female 15+ yr,1991,Percent,40
Namibia,Male 15+ yr,2006,Percent,46.1
Namibia,Male 15+ yr,2005,Percent,46.3
Namibia,Male 15+ yr,2004,Percent,46.7
Namibia,Male 15+ yr,2003,Percent,46.8
Namibia,Male 15+ yr,2002,Percent,47.5
Namibia,Male 15+ yr,2001,Percent,47.4
Namibia,Male 15+ yr,2000,Percent,52.3
Namibia,Male 15+ yr,1999,Percent,52.5
Namibia,Male 15+ yr,1998,Percent,52.6
Namibia,Male 15+ yr,1997,Percent,52.5
Namibia,Male 15+ yr,1996,Percent,52.5
Namibia,Male 15+ yr,1995,Percent,53
Namibia,Male 15+ yr,1994,Percent,52.9
Namibia,Male 15+ yr,1993,Percent,53
Namibia,Male 15+ yr,1992,Percent,51.6
Namibia,Male 15+ yr,1991,Percent,52.3
Nepal,Female 15+ yr,2006,Percent,43.7
Nepal,Female 15+ yr,2005,Percent,43.7
Nepal,Female 15+ yr,2004,Percent,43.6
Nepal,Female 15+ yr,2003,Percent,44.3
Nepal,Female 15+ yr,2002,Percent,43.4
Nepal,Female 15+ yr,2001,Percent,43.9
Nepal,Female 15+ yr,2000,Percent,43.9
Nepal,Female 15+ yr,1999,Percent,44.4
Nepal,Female 15+ yr,1998,Percent,44.8
Nepal,Female 15+ yr,1997,Percent,45.2
Nepal,Female 15+ yr,1996,Percent,45.5
Nepal,Female 15+ yr,1995,Percent,42.8
Nepal,Female 15+ yr,1994,Percent,43.7
Nepal,Female 15+ yr,1993,Percent,42.9
Nepal,Female 15+ yr,1992,Percent,43
Nepal,Female 15+ yr,1991,Percent,43.4
Nepal,Male 15+ yr,2006,Percent,72.8
Nepal,Male 15+ yr,2005,Percent,72.9
Nepal,Male 15+ yr,2004,Percent,73
Nepal,Male 15+ yr,2003,Percent,72.5
Nepal,Male 15+ yr,2002,Percent,72.5
Nepal,Male 15+ yr,2001,Percent,73.1
Nepal,Male 15+ yr,2000,Percent,73.8
Nepal,Male 15+ yr,1999,Percent,74.6
Nepal,Male 15+ yr,1998,Percent,75.4
Nepal,Male 15+ yr,1997,Percent,76.1
Nepal,Male 15+ yr,1996,Percent,76.7
Nepal,Male 15+ yr,1995,Percent,74.8
Nepal,Male 15+ yr,1994,Percent,75
Nepal,Male 15+ yr,1993,Percent,74.9
Nepal,Male 15+ yr,1992,Percent,74.9
Nepal,Male 15+ yr,1991,Percent,75
Netherlands,Female 15+ yr,2006,Percent,53
Netherlands,Female 15+ yr,2005,Percent,53.3
Netherlands,Female 15+ yr,2004,Percent,53.1
Netherlands,Female 15+ yr,2003,Percent,52.6
Netherlands,Female 15+ yr,2002,Percent,52.4
Netherlands,Female 15+ yr,2001,Percent,51.7
Netherlands,Female 15+ yr,2000,Percent,51.1
Netherlands,Female 15+ yr,1999,Percent,49.9
Netherlands,Female 15+ yr,1998,Percent,48.1
Netherlands,Female 15+ yr,1997,Percent,46.8
Netherlands,Female 15+ yr,1996,Percent,44.7
Netherlands,Female 15+ yr,1995,Percent,43.8
Netherlands,Female 15+ yr,1994,Percent,42.7
Netherlands,Female 15+ yr,1993,Percent,42.3
Netherlands,Female 15+ yr,1992,Percent,41.5
Netherlands,Female 15+ yr,1991,Percent,40.2
Netherlands,Male 15+ yr,2006,Percent,69.1
Netherlands,Male 15+ yr,2005,Percent,69.1
Netherlands,Male 15+ yr,2004,Percent,69.2
Netherlands,Male 15+ yr,2003,Percent,69.5
Netherlands,Male 15+ yr,2002,Percent,70.6
Netherlands,Male 15+ yr,2001,Percent,70.8
Netherlands,Male 15+ yr,2000,Percent,71
Netherlands,Male 15+ yr,1999,Percent,70.3
Netherlands,Male 15+ yr,1998,Percent,69.7
Netherlands,Male 15+ yr,1997,Percent,68.5
Netherlands,Male 15+ yr,1996,Percent,67.4
Netherlands,Male 15+ yr,1995,Percent,66.6
Netherlands,Male 15+ yr,1994,Percent,65.7
Netherlands,Male 15+ yr,1993,Percent,66.1
Netherlands,Male 15+ yr,1992,Percent,67
Netherlands,Male 15+ yr,1991,Percent,66.9
Netherlands Antilles,Female 15+ yr,2006,Percent,42.4
Netherlands Antilles,Female 15+ yr,2005,Percent,42.1
Netherlands Antilles,Female 15+ yr,2004,Percent,42
Netherlands Antilles,Female 15+ yr,2003,Percent,41.4
Netherlands Antilles,Female 15+ yr,2002,Percent,41.3
Netherlands Antilles,Female 15+ yr,2001,Percent,41.5
Netherlands Antilles,Female 15+ yr,2000,Percent,43.6
Netherlands Antilles,Female 15+ yr,1999,Percent,42.9
Netherlands Antilles,Female 15+ yr,1998,Percent,42.1
Netherlands Antilles,Female 15+ yr,1997,Percent,42.4
Netherlands Antilles,Female 15+ yr,1996,Percent,42.7
Netherlands Antilles,Female 15+ yr,1995,Percent,43.5
Netherlands Antilles,Female 15+ yr,1994,Percent,44.9
Netherlands Antilles,Female 15+ yr,1993,Percent,44.4
Netherlands Antilles,Female 15+ yr,1992,Percent,43.8
Netherlands Antilles,Female 15+ yr,1991,Percent,43.2
Netherlands Antilles,Male 15+ yr,2006,Percent,61.6
Netherlands Antilles,Male 15+ yr,2005,Percent,61.4
Netherlands Antilles,Male 15+ yr,2004,Percent,61.5
Netherlands Antilles,Male 15+ yr,2003,Percent,61.5
Netherlands Antilles,Male 15+ yr,2002,Percent,61.3
Netherlands Antilles,Male 15+ yr,2001,Percent,61.3
Netherlands Antilles,Male 15+ yr,2000,Percent,62
Netherlands Antilles,Male 15+ yr,1999,Percent,61.9
Netherlands Antilles,Male 15+ yr,1998,Percent,61.9
Netherlands Antilles,Male 15+ yr,1997,Percent,63.1
Netherlands Antilles,Male 15+ yr,1996,Percent,65.1
Netherlands Antilles,Male 15+ yr,1995,Percent,65.8
Netherlands Antilles,Male 15+ yr,1994,Percent,65.2
Netherlands Antilles,Male 15+ yr,1993,Percent,65
Netherlands Antilles,Male 15+ yr,1992,Percent,65.4
Netherlands Antilles,Male 15+ yr,1991,Percent,64.8
New Zealand,Female 15+ yr,2006,Percent,58.7
New Zealand,Female 15+ yr,2005,Percent,58
New Zealand,Female 15+ yr,2004,Percent,57.3
New Zealand,Female 15+ yr,2003,Percent,55.9
New Zealand,Female 15+ yr,2002,Percent,55.5
New Zealand,Female 15+ yr,2001,Percent,54.9
New Zealand,Female 15+ yr,2000,Percent,53.7
New Zealand,Female 15+ yr,1999,Percent,53.1
New Zealand,Female 15+ yr,1998,Percent,52.4
New Zealand,Female 15+ yr,1997,Percent,52.8
New Zealand,Female 15+ yr,1996,Percent,53.4
New Zealand,Female 15+ yr,1995,Percent,51.8
New Zealand,Female 15+ yr,1994,Percent,50.4
New Zealand,Female 15+ yr,1993,Percent,48.8
New Zealand,Female 15+ yr,1992,Percent,48.3
New Zealand,Female 15+ yr,1991,Percent,48.6
New Zealand,Male 15+ yr,2006,Percent,71
New Zealand,Male 15+ yr,2005,Percent,71.5
New Zealand,Male 15+ yr,2004,Percent,71.5
New Zealand,Male 15+ yr,2003,Percent,70.5
New Zealand,Male 15+ yr,2002,Percent,70.8
New Zealand,Male 15+ yr,2001,Percent,70.1
New Zealand,Male 15+ yr,2000,Percent,69.1
New Zealand,Male 15+ yr,1999,Percent,68.3
New Zealand,Male 15+ yr,1998,Percent,68
New Zealand,Male 15+ yr,1997,Percent,69.3
New Zealand,Male 15+ yr,1996,Percent,69.9
New Zealand,Male 15+ yr,1995,Percent,69.5
New Zealand,Male 15+ yr,1994,Percent,67.4
New Zealand,Male 15+ yr,1993,Percent,65.8
New Zealand,Male 15+ yr,1992,Percent,65
New Zealand,Male 15+ yr,1991,Percent,65.6
Nicaragua,Female 15+ yr,2006,Percent,33.1
Nicaragua,Female 15+ yr,2005,Percent,32.9
Nicaragua,Female 15+ yr,2004,Percent,32.7
Nicaragua,Female 15+ yr,2003,Percent,32.7
Nicaragua,Female 15+ yr,2002,Percent,32.6
Nicaragua,Female 15+ yr,2001,Percent,32.8
Nicaragua,Female 15+ yr,2000,Percent,32.6
Nicaragua,Female 15+ yr,1999,Percent,31.9
Nicaragua,Female 15+ yr,1998,Percent,31.3
Nicaragua,Female 15+ yr,1997,Percent,31.5
Nicaragua,Female 15+ yr,1996,Percent,31.5
Nicaragua,Female 15+ yr,1995,Percent,31.7
Nicaragua,Female 15+ yr,1994,Percent,31.8
Nicaragua,Female 15+ yr,1993,Percent,32
Nicaragua,Female 15+ yr,1992,Percent,32.2
Nicaragua,Female 15+ yr,1991,Percent,32.4
Nicaragua,Male 15+ yr,2006,Percent,79.8
Nicaragua,Male 15+ yr,2005,Percent,79.7
Nicaragua,Male 15+ yr,2004,Percent,79.8
Nicaragua,Male 15+ yr,2003,Percent,79.5
Nicaragua,Male 15+ yr,2002,Percent,80.3
Nicaragua,Male 15+ yr,2001,Percent,80.6
Nicaragua,Male 15+ yr,2000,Percent,81
Nicaragua,Male 15+ yr,1999,Percent,81.3
Nicaragua,Male 15+ yr,1998,Percent,81.4
Nicaragua,Male 15+ yr,1997,Percent,81.3
Nicaragua,Male 15+ yr,1996,Percent,81.2
Nicaragua,Male 15+ yr,1995,Percent,81.1
Nicaragua,Male 15+ yr,1994,Percent,81
Nicaragua,Male 15+ yr,1993,Percent,80.8
Nicaragua,Male 15+ yr,1992,Percent,80.4
Nicaragua,Male 15+ yr,1991,Percent,80.6
Niger,Female 15+ yr,2006,Percent,66.6
Niger,Female 15+ yr,2005,Percent,66.7
Niger,Female 15+ yr,2004,Percent,66.4
Niger,Female 15+ yr,2003,Percent,66.6
Niger,Female 15+ yr,2002,Percent,66.5
Niger,Female 15+ yr,2001,Percent,66.7
Niger,Female 15+ yr,2000,Percent,66.5
Niger,Female 15+ yr,1999,Percent,66.4
Niger,Female 15+ yr,1998,Percent,66.7
Niger,Female 15+ yr,1997,Percent,66.5
Niger,Female 15+ yr,1996,Percent,66.5
Niger,Female 15+ yr,1995,Percent,66.4
Niger,Female 15+ yr,1994,Percent,65.9
Niger,Female 15+ yr,1993,Percent,65.9
Niger,Female 15+ yr,1992,Percent,65.6
Niger,Female 15+ yr,1991,Percent,65.8
Niger,Male 15+ yr,2006,Percent,91.1
Niger,Male 15+ yr,2005,Percent,91.3
Niger,Male 15+ yr,2004,Percent,91.1
Niger,Male 15+ yr,2003,Percent,91.2
Niger,Male 15+ yr,2002,Percent,91.3
Niger,Male 15+ yr,2001,Percent,91.4
Niger,Male 15+ yr,2000,Percent,91.3
Niger,Male 15+ yr,1999,Percent,91
Niger,Male 15+ yr,1998,Percent,91.2
Niger,Male 15+ yr,1997,Percent,91.1
Niger,Male 15+ yr,1996,Percent,91
Niger,Male 15+ yr,1995,Percent,90.8
Niger,Male 15+ yr,1994,Percent,90.4
Niger,Male 15+ yr,1993,Percent,90.5
Niger,Male 15+ yr,1992,Percent,90.3
Niger,Male 15+ yr,1991,Percent,90.2
Nigeria,Female 15+ yr,2006,Percent,41.9
Nigeria,Female 15+ yr,2005,Percent,42
Nigeria,Female 15+ yr,2004,Percent,42.2
Nigeria,Female 15+ yr,2003,Percent,42.2
Nigeria,Female 15+ yr,2002,Percent,42.4
Nigeria,Female 15+ yr,2001,Percent,42.8
Nigeria,Female 15+ yr,2000,Percent,43
Nigeria,Female 15+ yr,1999,Percent,43.1
Nigeria,Female 15+ yr,1998,Percent,43.3
Nigeria,Female 15+ yr,1997,Percent,43.6
Nigeria,Female 15+ yr,1996,Percent,43.9
Nigeria,Female 15+ yr,1995,Percent,44
Nigeria,Female 15+ yr,1994,Percent,43.8
Nigeria,Female 15+ yr,1993,Percent,43.9
Nigeria,Female 15+ yr,1992,Percent,43.9
Nigeria,Female 15+ yr,1991,Percent,43.8
Nigeria,Male 15+ yr,2006,Percent,77.2
Nigeria,Male 15+ yr,2005,Percent,77.3
Nigeria,Male 15+ yr,2004,Percent,77.4
Nigeria,Male 15+ yr,2003,Percent,76.9
Nigeria,Male 15+ yr,2002,Percent,77.4
Nigeria,Male 15+ yr,2001,Percent,78.1
Nigeria,Male 15+ yr,2000,Percent,77.8
Nigeria,Male 15+ yr,1999,Percent,78
Nigeria,Male 15+ yr,1998,Percent,77.9
Nigeria,Male 15+ yr,1997,Percent,78.3
Nigeria,Male 15+ yr,1996,Percent,78.6
Nigeria,Male 15+ yr,1995,Percent,78.4
Nigeria,Male 15+ yr,1994,Percent,78
Nigeria,Male 15+ yr,1993,Percent,77.7
Nigeria,Male 15+ yr,1992,Percent,77.9
Nigeria,Male 15+ yr,1991,Percent,77.7
Norway,Female 15+ yr,2006,Percent,61.7
Norway,Female 15+ yr,2005,Percent,60.7
Norway,Female 15+ yr,2004,Percent,60.8
Norway,Female 15+ yr,2003,Percent,59.4
Norway,Female 15+ yr,2002,Percent,59.9
Norway,Female 15+ yr,2001,Percent,59.6
Norway,Female 15+ yr,2000,Percent,59.4
Norway,Female 15+ yr,1999,Percent,59.3
Norway,Female 15+ yr,1998,Percent,58.6
Norway,Female 15+ yr,1997,Percent,57.5
Norway,Female 15+ yr,1996,Percent,55.8
Norway,Female 15+ yr,1995,Percent,54.5
Norway,Female 15+ yr,1994,Percent,53.6
Norway,Female 15+ yr,1993,Percent,53
Norway,Female 15+ yr,1992,Percent,53.1
Norway,Female 15+ yr,1991,Percent,53.6
Norway,Male 15+ yr,2006,Percent,70
Norway,Male 15+ yr,2005,Percent,69.4
Norway,Male 15+ yr,2004,Percent,69.4
Norway,Male 15+ yr,2003,Percent,68.3
Norway,Male 15+ yr,2002,Percent,69.6
Norway,Male 15+ yr,2001,Percent,70.3
Norway,Male 15+ yr,2000,Percent,70.4
Norway,Male 15+ yr,1999,Percent,70.4
Norway,Male 15+ yr,1998,Percent,71.2
Norway,Male 15+ yr,1997,Percent,70.1
Norway,Male 15+ yr,1996,Percent,68.2
Norway,Male 15+ yr,1995,Percent,66.8
Norway,Male 15+ yr,1994,Percent,65.8
Norway,Male 15+ yr,1993,Percent,64.9
Norway,Male 15+ yr,1992,Percent,65.6
Norway,Male 15+ yr,1991,Percent,66.3
Oman,Female 15+ yr,2006,Percent,21
Oman,Female 15+ yr,2005,Percent,20.1
Oman,Female 15+ yr,2004,Percent,19.3
Oman,Female 15+ yr,2003,Percent,18
Oman,Female 15+ yr,2002,Percent,17.8
Oman,Female 15+ yr,2001,Percent,17.3
Oman,Female 15+ yr,2000,Percent,17.5
Oman,Female 15+ yr,1999,Percent,17.1
Oman,Female 15+ yr,1998,Percent,16.5
Oman,Female 15+ yr,1997,Percent,16.1
Oman,Female 15+ yr,1996,Percent,15.7
Oman,Female 15+ yr,1995,Percent,15.3
Oman,Female 15+ yr,1994,Percent,14.8
Oman,Female 15+ yr,1993,Percent,14.5
Oman,Female 15+ yr,1992,Percent,14
Oman,Female 15+ yr,1991,Percent,13.7
Oman,Male 15+ yr,2006,Percent,74.2
Oman,Male 15+ yr,2005,Percent,74.2
Oman,Male 15+ yr,2004,Percent,74.3
Oman,Male 15+ yr,2003,Percent,74.6
Oman,Male 15+ yr,2002,Percent,74.9
Oman,Male 15+ yr,2001,Percent,75.1
Oman,Male 15+ yr,2000,Percent,75.6
Oman,Male 15+ yr,1999,Percent,76.1
Oman,Male 15+ yr,1998,Percent,76.5
Oman,Male 15+ yr,1997,Percent,77
Oman,Male 15+ yr,1996,Percent,77.4
Oman,Male 15+ yr,1995,Percent,77.6
Oman,Male 15+ yr,1994,Percent,77.6
Oman,Male 15+ yr,1993,Percent,77.4
Oman,Male 15+ yr,1992,Percent,77
Oman,Male 15+ yr,1991,Percent,76.5
Pakistan,Female 15+ yr,2006,Percent,30.2
Pakistan,Female 15+ yr,2005,Percent,28.7
Pakistan,Female 15+ yr,2004,Percent,28.1
Pakistan,Female 15+ yr,2003,Percent,27.3
Pakistan,Female 15+ yr,2002,Percent,26.6
Pakistan,Female 15+ yr,2001,Percent,25.7
Pakistan,Female 15+ yr,2000,Percent,25.2
Pakistan,Female 15+ yr,1999,Percent,25.8
Pakistan,Female 15+ yr,1998,Percent,25.7
Pakistan,Female 15+ yr,1997,Percent,25.1
Pakistan,Female 15+ yr,1996,Percent,25.3
Pakistan,Female 15+ yr,1995,Percent,25.5
Pakistan,Female 15+ yr,1994,Percent,26.1
Pakistan,Female 15+ yr,1993,Percent,25.9
Pakistan,Female 15+ yr,1992,Percent,24.9
Pakistan,Female 15+ yr,1991,Percent,24.2
Pakistan,Male 15+ yr,2006,Percent,79
Pakistan,Male 15+ yr,2005,Percent,78.1
Pakistan,Male 15+ yr,2004,Percent,78.5
Pakistan,Male 15+ yr,2003,Percent,77.9
